!NAME: Q1_ENTRANCE
!REGION: FULL
!OFFSET:        0.0000000000000000 (in meters)
!LENGTH:        1.5903000000000000 (canonical length in meters)
   1.000000      0.000000      0.000000      0.000000      0.000000     100000
  0.1590300      1.000000      0.000000      0.000000      0.000000     010000
   0.000000      0.000000      1.000000      0.000000      0.000000     001000
   0.000000      0.000000     0.1590300      1.000000      0.000000     000100
   0.000000      0.000000      0.000000      0.000000      1.000000     000010
   0.000000      0.000000      0.000000      0.000000    -0.7951500E-04 020000
   0.000000      0.000000      0.000000      0.000000    -0.7951500E-04 000200
   0.000000      0.000000      0.000000      0.000000     0.1987875E-10 040000
   0.000000      0.000000      0.000000      0.000000     0.3975750E-10 020200
   0.000000      0.000000      0.000000      0.000000     0.1987875E-10 000400
 ------------------------------------------------------------------------------
!NAME: Q1_MID
!REGION: FRONT
!OFFSET:        1.5903000000000000 (in meters)
!LENGTH:        0.6275333333333331 (canonical length in meters)
  0.9255094     -2.309674      0.000000      0.000000      0.000000     100000
  0.6128041E-01 0.9275565      0.000000      0.000000      0.000000     010000
   0.000000      0.000000      1.076479      2.432155      0.000000     001000
   0.000000      0.000000     0.6424551E-01  1.074108      0.000000     000100
   0.000000      0.000000      0.000000      0.000000      1.000000     000010
   0.000000      0.000000      0.000000      0.000000    -0.5700210E-04 200000
   0.000000      0.000000      0.000000      0.000000     0.7187490E-04 110000
   0.000000      0.000000      0.000000      0.000000    -0.2993624E-04 020000
   0.000000      0.000000      0.000000      0.000000    -0.6073336E-04 002000
   0.000000      0.000000      0.000000      0.000000    -0.7922830E-04 001100
  0.7350712E-03 0.2249411E-01  0.000000      0.000000      0.000000     100001
  0.1463349E-04 0.7161784E-03  0.000000      0.000000      0.000000     010001
   0.000000      0.000000    -0.7748390E-03-0.2494382E-01  0.000000     001001
   0.000000      0.000000      0.000000      0.000000    -0.3290237E-04 000200
   0.000000      0.000000    -0.1501852E-04-0.7494758E-03  0.000000     000101
  0.2924612E-05-0.1142305E-04  0.000000      0.000000      0.000000     300000
